lead_id,lead_time,first_response_time,response_time_mins,lead_source,sales_rep,ordered
LEAD_003383,2025-11-18 21:55:27.289087,2025-11-18 21:59:22.374027,3.9,Dealer Referral,Rep_07,0
LEAD_007739,2025-11-18 22:11:25.630989,2025-11-19 00:47:17.535927,155.9,Walk-in,Rep_04,0
LEAD_003120,2025-11-18 22:23:34.175714,2025-11-18 22:29:00.127745,5.4,Website Form,Rep_04,0
LEAD_003578,2025-11-18 22:25:49.802153,2025-11-19 01:30:42.976579,184.9,Phone Call,Rep_02,1
LEAD_002333,2025-11-18 22:39:09.192415,2025-11-18 22:46:07.329025,7.0,Phone Call,Rep_10,1
LEAD_006561,2025-11-18 23:11:16.610441,2025-11-18 23:23:41.116505,12.4,Website Form,Rep_08,0
LEAD_007838,2025-11-18 23:20:48.172203,2025-11-18 23:39:51.247845,19.1,Walk-in,Rep_09,0
LEAD_003140,2025-11-18 23:23:55.100483,2025-11-19 00:28:16.065132,64.3,Dealer Referral,Rep_04,0
LEAD_000979,2025-11-18 23:32:22.236207,2025-11-19 00:12:47.858980,40.4,Phone Call,Rep_10,1
LEAD_001672,2025-11-18 23:33:47.002779,2025-11-19 00:02:32.490094,28.8,Third Party Lead,Rep_05,1
LEAD_005387,2025-11-18 23:37:26.839892,2025-11-19 00:17:39.653728,40.2,Website Form,Rep_04,0
LEAD_005331,2025-11-19 00:07:01.687989,2025-11-19 00:26:40.126196,19.6,Website Form,Rep_06,0
LEAD_006487,2025-11-19 00:16:34.990476,2025-11-19 00:28:20.528564,11.8,Third Party Lead,Rep_05,0
LEAD_004164,2025-11-19 00:22:13.072213,2025-11-19 00:28:09.922892,5.9,Website Form,Rep_07,0
LEAD_008843,2025-11-19 00:23:27.344821,2025-11-19 01:53:28.541254,90.0,Website Form,Rep_05,0
LEAD_007291,2025-11-19 00:28:23.477503,2025-11-19 00:35:10.394155,6.8,Walk-in,Rep_05,0
LEAD_006912,2025-11-19 00:46:17.752410,2025-11-19 01:36:02.046559,49.7,Third Party Lead,Rep_12,0
LEAD_009554,2025-11-19 00:46:35.326766,2025-11-19 02:02:26.007248,75.8,Phone Call,Rep_11,0
LEAD_000488,2025-11-19 00:48:32.709582,2025-11-19 01:10:45.117848,22.2,Website Form,Rep_08,0
LEAD_007201,2025-11-19 00:53:47.700196,2025-11-19 03:13:26.451352,139.6,Website Form,Rep_01,0
LEAD_000394,2025-11-19 01:05:22.170716,2025-11-19 02:15:14.892083,69.9,Walk-in,Rep_03,1
LEAD_009109,2025-11-19 01:05:25.131550,2025-11-19 01:43:38.588215,38.2,Website Form,Rep_10,0
LEAD_004687,2025-11-19 01:42:43.707590,2025-11-19 01:44:08.830283,1.4,Website Form,Rep_11,0
LEAD_006736,2025-11-19 01:52:49.143182,2025-11-19 02:39:05.594289,46.3,Phone Call,Rep_03,0
LEAD_005064,2025-11-19 02:09:42.150599,2025-11-19 02:18:59.450163,9.3,Website Form,Rep_06,1
LEAD_005507,2025-11-19 02:20:16.521838,2025-11-19 03:35:26.734102,75.2,Phone Call,Rep_05,0
LEAD_005329,2025-11-19 02:32:10.869109,2025-11-19 02:58:51.291636,26.7,Website Form,Rep_02,0
LEAD_004949,2025-11-19 02:53:07.860671,2025-11-19 03:33:55.710992,40.8,Third Party Lead,Rep_07,0
LEAD_005728,2025-11-19 02:53:23.609029,2025-11-19 03:41:33.394391,48.2,Dealer Referral,Rep_08,1
LEAD_005232,2025-11-19 03:01:21.733927,2025-11-19 03:11:52.927130,10.5,Website Form,Rep_10,0
LEAD_002906,2025-11-19 03:03:42.105504,2025-11-19 03:52:23.491211,48.7,Dealer Referral,Rep_01,0
LEAD_005116,2025-11-19 03:10:22.691908,2025-11-19 03:16:08.691127,5.8,Phone Call,Rep_03,0
LEAD_004067,2025-11-19 03:15:09.249508,2025-11-19 03:39:47.994700,24.6,Website Form,Rep_05,0
LEAD_009784,2025-11-19 03:18:23.870999,2025-11-19 03:25:45.905629,7.4,Third Party Lead,Rep_11,0
LEAD_009946,2025-11-19 03:19:23.903857,2025-11-19 03:31:40.594534,12.3,Website Form,Rep_11,0
LEAD_000025,2025-11-19 03:34:43.466764,2025-11-19 04:29:31.123228,54.8,Phone Call,Rep_12,0
LEAD_001170,2025-11-19 03:35:43.737087,2025-11-19 03:57:49.327487,22.1,Website Form,Rep_10,0
LEAD_005048,2025-11-19 03:39:18.375614,2025-11-19 03:54:46.473421,15.5,Phone Call,Rep_08,0
LEAD_007583,2025-11-19 03:40:08.352557,2025-11-19 04:06:20.821527,26.2,Dealer Referral,Rep_07,0
LEAD_000599,2025-11-19 04:20:43.423779,2025-11-19 05:36:44.894410,76.0,Website Form,Rep_02,0
LEAD_000232,2025-11-19 04:48:39.575257,2025-11-19 05:07:40.212765,19.0,Phone Call,Rep_08,0
LEAD_004574,2025-11-19 04:54:27.857345,2025-11-19 06:12:42.242914,78.2,Walk-in,Rep_08,0
LEAD_000058,2025-11-19 05:28:31.054797,2025-11-19 05:43:44.813542,15.2,Website Form,Rep_03,0
LEAD_009480,2025-11-19 05:32:04.524687,2025-11-19 06:12:25.202546,40.3,Website Form,Rep_02,0
LEAD_008201,2025-11-19 05:37:21.660745,2025-11-19 12:05:56.748492,388.6,Website Form,Rep_02,0
LEAD_006701,2025-11-19 05:48:42.216638,2025-11-19 06:01:48.471988,13.1,Phone Call,Rep_07,0
LEAD_007040,2025-11-19 05:56:04.121334,2025-11-19 06:09:08.200348,13.1,Walk-in,Rep_03,0
LEAD_009546,2025-11-19 06:01:36.589536,2025-11-19 06:24:47.518841,23.2,Website Form,Rep_06,0
LEAD_009297,2025-11-19 06:04:28.389583,2025-11-19 06:38:23.101816,33.9,Third Party Lead,Rep_04,0
LEAD_009207,2025-11-19 06:11:57.791444,2025-11-19 06:22:11.145568,10.2,Phone Call,Rep_09,0
LEAD_002703,2025-11-19 06:25:05.642037,2025-11-19 06:39:19.390528,14.2,Website Form,Rep_07,0
LEAD_008921,2025-11-19 06:33:22.327697,2025-11-19 06:39:00.000532,5.6,Phone Call,Rep_03,0
LEAD_009976,2025-11-19 06:45:38.856891,2025-11-19 14:45:38.856891,480.0,Website Form,Rep_01,0
LEAD_006416,2025-11-19 07:01:14.755577,2025-11-19 08:15:08.360718,73.9,Website Form,Rep_01,0
LEAD_001555,2025-11-19 07:20:51.953531,2025-11-19 15:20:51.953531,480.0,Website Form,Rep_09,0
LEAD_002862,2025-11-19 07:21:41.882026,2025-11-19 07:25:57.423097,4.3,Website Form,Rep_06,0
LEAD_004313,2025-11-19 07:25:05.629332,2025-11-19 09:44:48.991172,139.7,Website Form,Rep_04,0
LEAD_005513,2025-11-19 07:26:34.332819,2025-11-19 07:30:03.097005,3.5,Third Party Lead,Rep_07,0
LEAD_000478,2025-11-19 07:27:44.773471,2025-11-19 07:44:47.968328,17.1,Phone Call,Rep_07,0
LEAD_000741,2025-11-19 07:30:56.415551,2025-11-19 07:42:45.012260,11.8,Phone Call,Rep_08,0
LEAD_002316,2025-11-19 07:31:32.618464,2025-11-19 08:03:24.541404,31.9,Website Form,Rep_04,0
LEAD_004981,2025-11-19 07:35:18.918734,2025-11-19 08:32:41.225324,57.4,Third Party Lead,Rep_05,0
LEAD_006486,2025-11-19 07:38:15.704408,2025-11-19 07:43:13.082446,5.0,Phone Call,Rep_12,0
LEAD_007858,2025-11-19 07:39:22.918287,2025-11-19 08:19:52.582701,40.5,Website Form,Rep_01,0
LEAD_009300,2025-11-19 07:49:13.503810,2025-11-19 07:53:18.005167,4.1,Dealer Referral,Rep_10,0
LEAD_009156,2025-11-19 07:54:48.377200,2025-11-19 08:06:17.233258,11.5,Website Form,Rep_09,0
LEAD_003734,2025-11-19 08:01:36.716738,2025-11-19 08:45:13.613213,43.6,Phone Call,Rep_10,1
LEAD_001883,2025-11-19 08:23:38.949970,2025-11-19 08:29:28.561740,5.8,Phone Call,Rep_11,1
LEAD_002288,2025-11-19 08:25:01.833694,2025-11-19 08:53:00.023247,28.0,Website Form,Rep_02,0
LEAD_004433,2025-11-19 08:31:36.705530,2025-11-19 09:12:56.866439,41.3,Phone Call,Rep_04,0
LEAD_006441,2025-11-19 08:38:00.327589,2025-11-19 10:05:02.342628,87.0,Website Form,Rep_06,0
LEAD_001350,2025-11-19 08:40:22.970542,2025-11-19 08:42:56.339392,2.6,Dealer Referral,Rep_12,0
LEAD_000255,2025-11-19 08:54:57.097664,2025-11-19 09:03:53.457815,8.9,Website Form,Rep_07,1
LEAD_004337,2025-11-19 08:55:26.442876,2025-11-19 09:09:24.314529,14.0,Phone Call,Rep_09,0
LEAD_008280,2025-11-19 09:05:05.439282,2025-11-19 09:27:26.786254,22.4,Dealer Referral,Rep_10,1
LEAD_009572,2025-11-19 09:08:22.079222,2025-11-19 09:19:53.951099,11.5,Website Form,Rep_03,0
LEAD_005839,2025-11-19 09:13:02.133775,2025-11-19 09:47:44.980094,34.7,Phone Call,Rep_06,0
LEAD_000806,2025-11-19 09:13:51.879588,2025-11-19 09:25:17.370514,11.4,Walk-in,Rep_12,0
LEAD_007188,2025-11-19 09:22:19.362971,2025-11-19 09:45:37.184212,23.3,Website Form,Rep_11,0
LEAD_002914,2025-11-19 09:43:26.942503,2025-11-19 10:15:51.443759,32.4,Third Party Lead,Rep_01,0
LEAD_006609,2025-11-19 09:49:13.484482,2025-11-19 09:57:16.261714,8.0,Third Party Lead,Rep_04,0
LEAD_003491,2025-11-19 09:49:42.754315,2025-11-19 09:56:14.458656,6.5,Dealer Referral,Rep_09,0
LEAD_007235,2025-11-19 10:01:47.940600,2025-11-19 10:31:52.949222,30.1,Website Form,Rep_10,0
LEAD_000742,2025-11-19 10:03:44.011541,2025-11-19 10:14:25.186500,10.7,Website Form,Rep_07,0
LEAD_003604,2025-11-19 10:04:57.592335,2025-11-19 11:11:39.464924,66.7,Website Form,Rep_05,0
LEAD_004314,2025-11-19 10:09:41.522686,2025-11-19 10:38:57.487496,29.3,Third Party Lead,Rep_02,0
LEAD_001658,2025-11-19 10:15:34.671498,2025-11-19 10:22:20.959155,6.8,Website Form,Rep_09,1
LEAD_008962,2025-11-19 10:38:21.860361,2025-11-19 11:29:28.145156,51.1,Phone Call,Rep_07,0
LEAD_009791,2025-11-19 10:49:12.961718,2025-11-19 16:59:05.997295,369.9,Website Form,Rep_08,0
LEAD_000626,2025-11-19 10:50:48.137625,2025-11-19 11:40:52.912717,50.1,Website Form,Rep_06,0
LEAD_000558,2025-11-19 10:57:15.085472,2025-11-19 12:16:25.620603,79.2,Dealer Referral,Rep_01,0
LEAD_009295,2025-11-19 11:33:20.287691,2025-11-19 13:14:47.614908,101.5,Third Party Lead,Rep_06,0
LEAD_004015,2025-11-19 11:51:31.476962,2025-11-19 12:46:59.091216,55.5,Phone Call,Rep_10,1
LEAD_001334,2025-11-19 11:56:55.666797,2025-11-19 11:58:41.915344,1.8,Third Party Lead,Rep_02,0
LEAD_007425,2025-11-19 11:58:57.279648,2025-11-19 12:07:59.288463,9.0,Phone Call,Rep_05,0
LEAD_005665,2025-11-19 12:01:29.300538,2025-11-19 12:34:04.734988,32.6,Phone Call,Rep_06,0
LEAD_007057,2025-11-19 12:05:55.304057,2025-11-19 12:29:24.806034,23.5,Third Party Lead,Rep_09,0
LEAD_005774,2025-11-19 12:12:27.125513,2025-11-19 12:46:44.662021,34.3,Walk-in,Rep_01,0
LEAD_006457,2025-11-19 12:17:47.345939,2025-11-19 14:15:34.181851,117.8,Phone Call,Rep_06,1
LEAD_003887,2025-11-19 12:35:12.018893,2025-11-19 13:32:16.856893,57.1,Third Party Lead,Rep_04,0
LEAD_006671,2025-11-19 12:47:19.384371,2025-11-19 13:52:37.128484,65.3,Website Form,Rep_05,0
LEAD_001053,2025-11-19 12:56:47.645346,2025-11-19 13:22:15.120130,25.5,Third Party Lead,Rep_07,0
LEAD_007558,2025-11-19 13:03:39.872791,2025-11-19 14:12:26.643347,68.8,Phone Call,Rep_08,0
LEAD_005006,2025-11-19 13:14:06.038473,2025-11-19 13:29:37.579459,15.5,Dealer Referral,Rep_04,0
LEAD_007597,2025-11-19 13:23:24.447906,2025-11-19 13:32:52.938633,9.5,Website Form,Rep_06,0
LEAD_005666,2025-11-19 13:35:09.891561,2025-11-19 14:01:27.424246,26.3,Walk-in,Rep_10,0
LEAD_005545,2025-11-19 13:35:18.036347,2025-11-19 14:10:33.680222,35.3,Phone Call,Rep_03,0
LEAD_002982,2025-11-19 13:40:21.541853,2025-11-19 15:24:12.254448,103.8,Website Form,Rep_02,0
LEAD_001377,2025-11-19 13:42:06.032502,2025-11-19 13:51:20.587743,9.2,Website Form,Rep_03,0
LEAD_001921,2025-11-19 14:02:53.317180,2025-11-19 14:26:55.185128,24.0,Walk-in,Rep_04,0
LEAD_006559,2025-11-19 14:05:10.145239,2025-11-19 14:12:13.210004,7.1,Walk-in,Rep_11,0
LEAD_002252,2025-11-19 14:14:33.991233,2025-11-19 14:25:29.136148,10.9,Third Party Lead,Rep_02,1
LEAD_004105,2025-11-19 14:39:07.070999,2025-11-19 17:56:44.966245,197.6,Website Form,Rep_05,0
LEAD_005474,2025-11-19 14:53:47.698251,2025-11-19 14:59:44.763360,6.0,Walk-in,Rep_10,1
LEAD_006423,2025-11-19 14:59:49.557346,2025-11-19 15:07:42.091917,7.9,Dealer Referral,Rep_07,0
LEAD_006186,2025-11-19 15:22:50.027077,2025-11-19 16:48:43.563424,85.9,Third Party Lead,Rep_05,0
LEAD_006353,2025-11-19 15:29:24.460745,2025-11-19 15:38:32.032697,9.1,Dealer Referral,Rep_11,0
LEAD_003176,2025-11-19 15:40:50.728315,2025-11-19 15:44:24.620205,3.6,Website Form,Rep_05,0
LEAD_008816,2025-11-19 15:42:32.995289,2025-11-19 16:02:27.925453,19.9,Walk-in,Rep_10,0
LEAD_000977,2025-11-19 15:51:18.259710,2025-11-19 16:13:59.300999,22.7,Phone Call,Rep_12,1
LEAD_001395,2025-11-19 15:52:53.885520,2025-11-19 19:13:10.406165,200.3,Website Form,Rep_12,0
LEAD_003698,2025-11-19 16:03:57.285510,2025-11-19 16:15:03.146937,11.1,Walk-in,Rep_03,0
LEAD_001922,2025-11-19 16:09:42.822144,2025-11-19 16:24:34.825590,14.9,Dealer Referral,Rep_04,0
LEAD_006177,2025-11-19 16:17:10.262179,2025-11-19 16:47:40.053652,30.5,Phone Call,Rep_09,0
LEAD_008512,2025-11-19 16:18:06.465241,2025-11-19 16:20:40.591582,2.6,Walk-in,Rep_09,1
LEAD_005865,2025-11-19 16:25:25.430932,2025-11-19 17:22:44.370249,57.3,Walk-in,Rep_03,1
LEAD_000660,2025-11-19 16:25:26.508469,2025-11-19 16:51:47.139741,26.3,Phone Call,Rep_08,0
LEAD_004423,2025-11-19 16:34:00.454902,2025-11-19 18:01:54.464322,87.9,Phone Call,Rep_01,0
LEAD_000693,2025-11-19 16:37:59.067377,2025-11-19 21:01:16.838005,263.3,Phone Call,Rep_08,0
LEAD_007576,2025-11-19 16:52:30.883450,2025-11-19 17:05:18.279807,12.8,Website Form,Rep_03,1
LEAD_008761,2025-11-19 16:56:27.802907,2025-11-19 17:35:29.301956,39.0,Dealer Referral,Rep_02,0
LEAD_003035,2025-11-19 17:00:04.538531,2025-11-19 18:46:09.602207,106.1,Website Form,Rep_04,0
LEAD_000738,2025-11-19 17:01:55.419249,2025-11-19 17:20:40.840679,18.8,Third Party Lead,Rep_10,0
LEAD_008103,2025-11-19 17:10:52.268119,2025-11-19 17:29:47.569335,18.9,Website Form,Rep_12,0
LEAD_000583,2025-11-19 17:15:00.490773,2025-11-19 17:41:41.382270,26.7,Phone Call,Rep_03,0
LEAD_009576,2025-11-19 17:17:19.288069,2025-11-19 17:48:35.464086,31.3,Website Form,Rep_01,0
LEAD_004611,2025-11-19 17:20:09.253429,2025-11-19 17:41:33.217189,21.4,Website Form,Rep_02,0
LEAD_002373,2025-11-19 17:30:43.498805,2025-11-19 18:46:41.076579,76.0,Walk-in,Rep_11,0
LEAD_009181,2025-11-19 17:55:34.207750,2025-11-19 18:15:20.463429,19.8,Website Form,Rep_07,0
LEAD_001088,2025-11-19 18:05:57.522959,2025-11-20 02:05:57.522959,480.0,Website Form,Rep_01,0
LEAD_005148,2025-11-19 18:10:25.551740,2025-11-19 18:56:42.496887,46.3,Third Party Lead,Rep_03,0
LEAD_005280,2025-11-19 18:11:11.858146,2025-11-19 18:54:31.622718,43.3,Website Form,Rep_02,0
LEAD_009155,2025-11-19 18:30:02.380323,2025-11-19 18:41:34.217946,11.5,Website Form,Rep_08,0
LEAD_005585,2025-11-19 18:33:34.828243,2025-11-19 20:00:04.876944,86.5,Phone Call,Rep_09,0
LEAD_004560,2025-11-19 18:33:59.276953,2025-11-19 18:52:37.662760,18.6,Third Party Lead,Rep_08,0
LEAD_003432,2025-11-19 18:39:19.035327,2025-11-19 19:10:23.555972,31.1,Third Party Lead,Rep_05,0
LEAD_006654,2025-11-19 18:40:40.287658,2025-11-19 18:42:41.495862,2.0,Website Form,Rep_10,0
LEAD_006184,2025-11-19 18:49:45.116190,2025-11-19 20:37:13.787035,107.5,Third Party Lead,Rep_04,0
LEAD_002865,2025-11-19 18:51:50.462210,2025-11-19 20:27:21.440927,95.5,Website Form,Rep_01,0
LEAD_006700,2025-11-19 18:56:07.339649,2025-11-19 22:21:54.752259,205.8,Website Form,Rep_01,0
LEAD_008290,2025-11-19 19:01:06.883715,2025-11-19 19:38:32.035213,37.4,Phone Call,Rep_01,0
LEAD_005347,2025-11-19 19:06:18.099552,2025-11-19 20:18:58.425680,72.7,Dealer Referral,Rep_06,0
LEAD_002109,2025-11-19 19:36:38.023527,2025-11-19 19:47:25.040971,10.8,Website Form,Rep_02,0
LEAD_001811,2025-11-19 19:40:42.036541,2025-11-19 19:42:44.039861,2.0,Walk-in,Rep_07,0
LEAD_000102,2025-11-19 20:04:03.760685,2025-11-20 04:04:03.760685,480.0,Phone Call,Rep_02,0
LEAD_009924,2025-11-19 20:13:26.087069,2025-11-19 20:24:39.301705,11.2,Phone Call,Rep_07,0
LEAD_002172,2025-11-19 20:13:40.110531,2025-11-19 21:56:59.464223,103.3,Dealer Referral,Rep_06,1
LEAD_006896,2025-11-19 20:21:34.381215,2025-11-19 20:56:02.488286,34.5,Third Party Lead,Rep_08,0
LEAD_007093,2025-11-19 20:40:46.778210,2025-11-19 21:15:26.563458,34.7,Walk-in,Rep_12,0
LEAD_000052,2025-11-19 20:42:33.441827,2025-11-19 21:28:10.544140,45.6,Walk-in,Rep_07,0
LEAD_001227,2025-11-19 20:46:27.909995,2025-11-19 21:01:31.648344,15.1,Website Form,Rep_04,0
LEAD_002962,2025-11-19 20:51:42.751887,2025-11-20 01:46:54.275201,295.2,Website Form,Rep_08,0
LEAD_009879,2025-11-19 21:05:17.332582,2025-11-19 21:26:20.272796,21.0,Walk-in,Rep_03,0
LEAD_006619,2025-11-19 21:27:57.394242,2025-11-19 21:43:36.880458,15.7,Phone Call,Rep_01,0
LEAD_004094,2025-11-19 21:42:57.193396,2025-11-19 22:38:23.191518,55.4,Third Party Lead,Rep_01,0
LEAD_004831,2025-11-19 21:58:31.544009,2025-11-19 22:48:43.782284,50.2,Walk-in,Rep_04,0
LEAD_004247,2025-11-19 22:11:50.472834,2025-11-19 22:29:32.392052,17.7,Website Form,Rep_11,0
LEAD_000843,2025-11-19 22:21:48.322933,2025-11-19 22:49:13.037559,27.4,Website Form,Rep_09,0
LEAD_000628,2025-11-19 22:49:19.254598,2025-11-20 02:25:03.179280,215.7,Walk-in,Rep_04,0
LEAD_000352,2025-11-19 22:49:51.366237,2025-11-19 23:05:19.179279,15.5,Third Party Lead,Rep_09,0
LEAD_008491,2025-11-19 22:59:10.112467,2025-11-19 23:07:34.702032,8.4,Third Party Lead,Rep_11,0
LEAD_008481,2025-11-19 23:13:47.264486,2025-11-19 23:30:01.523736,16.2,Dealer Referral,Rep_10,0
LEAD_008406,2025-11-19 23:19:21.345145,2025-11-19 23:34:37.976964,15.3,Website Form,Rep_07,0
LEAD_001102,2025-11-19 23:20:25.297388,2025-11-19 23:50:59.567575,30.6,Third Party Lead,Rep_11,0
LEAD_006807,2025-11-19 23:20:49.248612,2025-11-20 00:05:18.062243,44.5,Walk-in,Rep_11,1
LEAD_002199,2025-11-19 23:22:25.539668,2025-11-20 01:12:21.944361,109.9,Phone Call,Rep_10,0
LEAD_007804,2025-11-19 23:23:35.316097,2025-11-19 23:34:38.628492,11.1,Website Form,Rep_09,1
LEAD_000546,2025-11-19 23:36:38.071702,2025-11-20 00:17:32.376345,40.9,Website Form,Rep_06,0
LEAD_004465,2025-11-19 23:48:40.469659,2025-11-19 23:58:15.488887,9.6,Walk-in,Rep_04,0
LEAD_005691,2025-11-19 23:49:58.693863,2025-11-20 00:25:06.788206,35.1,Website Form,Rep_01,0
LEAD_007364,2025-11-19 23:52:32.441414,2025-11-19 23:57:54.016761,5.4,Third Party Lead,Rep_10,0
LEAD_009598,2025-11-19 23:53:58.176551,2025-11-20 00:10:58.528320,17.0,Website Form,Rep_10,0
LEAD_001262,2025-11-19 23:57:46.910380,2025-11-20 05:12:26.455738,314.7,Walk-in,Rep_07,0
LEAD_002718,2025-11-20 00:02:41.768143,2025-11-20 00:07:46.433716,5.1,Third Party Lead,Rep_02,0
LEAD_009795,2025-11-20 00:03:01.602353,2025-11-20 00:45:25.021393,42.4,Phone Call,Rep_03,0
LEAD_008760,2025-11-20 00:04:31.446787,2025-11-20 00:31:20.680573,26.8,Phone Call,Rep_02,0
LEAD_003065,2025-11-20 00:22:39.606965,2025-11-20 00:38:44.849871,16.1,Phone Call,Rep_09,0
LEAD_005285,2025-11-20 00:27:04.216329,2025-11-20 01:12:44.596983,45.7,Phone Call,Rep_02,0
LEAD_001336,2025-11-20 00:45:39.293004,2025-11-20 01:01:28.128266,15.8,Walk-in,Rep_07,1
LEAD_001064,2025-11-20 00:47:51.854980,2025-11-20 00:56:10.389597,8.3,Website Form,Rep_09,0
LEAD_005316,2025-11-20 00:49:30.987255,2025-11-20 01:14:16.223924,24.8,Phone Call,Rep_10,0
LEAD_008489,2025-11-20 00:52:25.608660,2025-11-20 01:08:02.920323,15.6,Website Form,Rep_06,0
LEAD_001398,2025-11-20 00:53:57.140399,2025-11-20 00:55:26.311068,1.5,Website Form,Rep_10,0
LEAD_006139,2025-11-20 01:19:08.230235,2025-11-20 05:20:26.485488,241.3,Phone Call,Rep_06,0
LEAD_008422,2025-11-20 01:24:24.402570,2025-11-20 01:35:47.397057,11.4,Website Form,Rep_10,0
LEAD_002444,2025-11-20 01:35:23.764404,2025-11-20 01:52:15.109659,16.9,Third Party Lead,Rep_10,0
LEAD_000834,2025-11-20 01:37:53.289749,2025-11-20 01:55:17.838194,17.4,Website Form,Rep_01,0
LEAD_007455,2025-11-20 01:40:33.850050,2025-11-20 01:59:22.015270,18.8,Third Party Lead,Rep_04,0
LEAD_002747,2025-11-20 01:42:44.533328,2025-11-20 01:54:09.494954,11.4,Phone Call,Rep_08,0
LEAD_000647,2025-11-20 02:00:12.144637,2025-11-20 02:16:21.432631,16.2,Phone Call,Rep_08,0
LEAD_005905,2025-11-20 02:13:39.275079,2025-11-20 02:48:07.164022,34.5,Dealer Referral,Rep_09,0
LEAD_003054,2025-11-20 02:41:37.394616,2025-11-20 03:36:13.219684,54.6,Website Form,Rep_02,0
LEAD_009541,2025-11-20 02:50:28.919594,2025-11-20 04:34:45.439075,104.3,Website Form,Rep_08,0
LEAD_001282,2025-11-20 02:50:44.167097,2025-11-20 03:35:09.944247,44.4,Walk-in,Rep_12,1
LEAD_000410,2025-11-20 02:56:15.264912,2025-11-20 03:44:49.494366,48.6,Dealer Referral,Rep_10,0
LEAD_002201,2025-11-20 03:20:17.330556,2025-11-20 03:25:11.418448,4.9,Third Party Lead,Rep_10,0
LEAD_004803,2025-11-20 03:34:38.638798,2025-11-20 03:42:30.375477,7.9,Third Party Lead,Rep_02,1
LEAD_008264,2025-11-20 03:42:49.947877,2025-11-20 04:05:14.994751,22.4,Dealer Referral,Rep_07,0
LEAD_004104,2025-11-20 03:43:03.274420,2025-11-20 03:46:28.528084,3.4,Website Form,Rep_05,0
LEAD_001308,2025-11-20 03:46:34.656304,2025-11-20 03:51:30.745380,4.9,Third Party Lead,Rep_04,0
LEAD_002627,2025-11-20 03:48:23.762691,2025-11-20 04:46:04.215462,57.7,Dealer Referral,Rep_08,0
LEAD_000275,2025-11-20 03:55:37.453076,2025-11-20 04:00:39.296568,5.0,Phone Call,Rep_05,0
LEAD_000911,2025-11-20 04:08:41.965777,2025-11-20 04:16:58.078359,8.3,Phone Call,Rep_05,1
LEAD_009085,2025-11-20 04:28:26.280772,2025-11-20 04:30:36.392463,2.2,Website Form,Rep_03,0
LEAD_005236,2025-11-20 04:34:17.517880,2025-11-20 04:44:32.860744,10.3,Dealer Referral,Rep_10,0
LEAD_000691,2025-11-20 04:37:37.951035,2025-11-20 05:57:53.845204,80.3,Website Form,Rep_07,0
LEAD_005415,2025-11-20 04:45:53.462257,2025-11-20 05:35:55.205234,50.0,Dealer Referral,Rep_05,0
LEAD_003401,2025-11-20 04:47:41.571820,2025-11-20 04:53:26.630209,5.8,Dealer Referral,Rep_09,1
LEAD_001660,2025-11-20 04:54:20.743725,2025-11-20 05:01:18.370753,7.0,Website Form,Rep_08,0
LEAD_000586,2025-11-20 05:36:44.654701,2025-11-20 06:14:57.427433,38.2,Website Form,Rep_08,0
LEAD_006483,2025-11-20 05:51:58.814854,2025-11-20 05:56:53.055377,4.9,Phone Call,Rep_05,0
LEAD_005472,2025-11-20 05:53:33.304802,2025-11-20 07:11:55.376855,78.4,Website Form,Rep_06,0
LEAD_009449,2025-11-20 05:54:35.944078,2025-11-20 06:16:48.329002,22.2,Website Form,Rep_04,0
LEAD_007696,2025-11-20 06:00:50.735264,2025-11-20 06:16:06.209770,15.3,Walk-in,Rep_02,1
LEAD_001442,2025-11-20 06:02:31.128047,2025-11-20 06:47:18.631316,44.8,Dealer Referral,Rep_12,0
LEAD_005971,2025-11-20 06:44:22.203940,2025-11-20 07:00:10.882349,15.8,Walk-in,Rep_05,0
LEAD_008394,2025-11-20 06:46:30.715867,2025-11-20 06:54:53.929606,8.4,Walk-in,Rep_09,0
LEAD_001156,2025-11-20 06:59:10.623146,2025-11-20 08:23:26.599725,84.3,Walk-in,Rep_12,0
LEAD_008747,2025-11-20 07:03:42.272666,2025-11-20 07:51:13.592441,47.5,Website Form,Rep_04,0
LEAD_009076,2025-11-20 07:24:38.420174,2025-11-20 07:34:20.319766,9.7,Walk-in,Rep_08,0
LEAD_000258,2025-11-20 07:27:31.921672,2025-11-20 07:38:51.869887,11.3,Walk-in,Rep_07,1
LEAD_005181,2025-11-20 07:31:19.462960,2025-11-20 08:34:16.439764,62.9,Website Form,Rep_01,0
LEAD_004761,2025-11-20 07:49:12.203922,2025-11-20 07:51:17.047391,2.1,Phone Call,Rep_11,1
LEAD_000891,2025-11-20 07:50:40.004010,2025-11-20 08:18:08.479366,27.5,Walk-in,Rep_12,0
LEAD_004447,2025-11-20 07:56:09.206513,2025-11-20 09:18:40.924543,82.5,Website Form,Rep_02,0
LEAD_006989,2025-11-20 08:11:30.685632,2025-11-20 08:28:36.612789,17.1,Website Form,Rep_06,0
LEAD_001903,2025-11-20 08:31:42.484663,2025-11-20 08:38:10.110223,6.5,Walk-in,Rep_03,0
LEAD_006396,2025-11-20 08:37:53.024769,2025-11-20 09:35:39.922190,57.8,Website Form,Rep_01,0
LEAD_005407,2025-11-20 08:41:23.576127,2025-11-20 08:47:47.464451,6.4,Third Party Lead,Rep_08,0
LEAD_000703,2025-11-20 08:48:42.309145,2025-11-20 09:12:14.926730,23.5,Website Form,Rep_06,0
